index,event_type,timestamp,user_role,user,source_IP,region,response_code,resource_type,action,hour,unusual_hour,geo_anomaly,failed_action,failed_actions_count,action_count
10361,VPC Flow Log,2024-09-01 02:26:56,IAMUser,test-user,192.168.51.223,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10362,VPC Flow Log,2024-09-01 07:13:32,IAMUser,test-user,192.168.133.119,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10363,VPC Flow Log,2024-09-08 21:18:21,IAMUser,dev-user,192.168.0.207,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10364,VPC Flow Log,2024-09-08 12:00:25,IAMUser,test-user,192.168.223.116,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10365,VPC Flow Log,2024-09-09 20:05:58,IAMUser,dev-user,192.168.187.110,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10366,VPC Flow Log,2024-09-03 19:37:05,IAMUser,test-user,192.168.195.94,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10367,VPC Flow Log,2024-09-05 02:29:32,IAMUser,admin,192.168.219.19,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10368,VPC Flow Log,2024-09-02 21:59:48,IAMUser,test-user,192.168.79.225,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10369,VPC Flow Log,2024-09-01 17:35:13,IAMUser,test-user,192.168.164.177,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10370,VPC Flow Log,2024-08-31 21:42:14,IAMUser,dev-user,192.168.186.183,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10371,VPC Flow Log,2024-09-01 21:14:53,IAMUser,dev-user,192.168.50.3,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10372,VPC Flow Log,2024-09-02 07:42:29,IAMUser,dev-user,192.168.24.43,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10373,VPC Flow Log,2024-09-04 03:15:44,IAMUser,dev-user,192.168.136.225,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10374,VPC Flow Log,2024-09-09 23:15:36,IAMUser,test-user,192.168.11.212,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
10375,VPC Flow Log,2024-09-02 13:30:21,IAMUser,dev-user,192.168.26.143,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10376,VPC Flow Log,2024-09-05 23:43:30,IAMUser,admin,192.168.150.183,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
10377,VPC Flow Log,2024-09-02 16:33:56,IAMUser,test-user,192.168.54.92,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10378,VPC Flow Log,2024-09-01 11:47:42,IAMUser,test-user,192.168.255.137,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10379,VPC Flow Log,2024-09-10 06:29:40,IAMUser,admin,192.168.165.191,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10380,VPC Flow Log,2024-09-07 05:39:39,IAMUser,dev-user,192.168.107.16,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
10381,VPC Flow Log,2024-09-05 00:49:06,IAMUser,test-user,192.168.214.173,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10382,VPC Flow Log,2024-09-06 17:29:11,IAMUser,admin,192.168.228.59,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10383,VPC Flow Log,2024-09-09 16:34:59,IAMUser,test-user,192.168.242.230,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10384,VPC Flow Log,2024-09-08 12:58:11,IAMUser,dev-user,192.168.141.24,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10385,VPC Flow Log,2024-09-08 11:21:51,IAMUser,admin,192.168.92.245,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10386,VPC Flow Log,2024-08-29 14:45:56,IAMUser,test-user,192.168.37.116,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10387,VPC Flow Log,2024-09-03 21:54:30,IAMUser,admin,192.168.119.64,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10388,VPC Flow Log,2024-09-04 18:38:41,IAMUser,admin,192.168.173.12,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10389,VPC Flow Log,2024-09-01 18:01:08,IAMUser,dev-user,192.168.44.130,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10390,VPC Flow Log,2024-09-11 21:49:45,IAMUser,admin,192.168.211.43,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10391,VPC Flow Log,2024-09-05 09:31:02,IAMUser,dev-user,192.168.2.154,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10392,VPC Flow Log,2024-09-09 09:59:40,IAMUser,dev-user,192.168.46.187,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10393,VPC Flow Log,2024-08-31 15:48:40,IAMUser,dev-user,192.168.91.139,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10394,VPC Flow Log,2024-09-07 21:31:10,IAMUser,dev-user,192.168.192.247,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10395,VPC Flow Log,2024-09-03 19:35:56,IAMUser,dev-user,192.168.44.250,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10396,VPC Flow Log,2024-09-02 08:57:08,IAMUser,dev-user,192.168.99.232,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10397,VPC Flow Log,2024-09-02 02:55:38,IAMUser,admin,192.168.102.26,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10398,VPC Flow Log,2024-08-29 13:44:46,IAMUser,dev-user,192.168.71.50,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10399,VPC Flow Log,2024-09-05 02:46:30,IAMUser,dev-user,192.168.22.186,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10400,VPC Flow Log,2024-08-31 11:00:38,IAMUser,admin,192.168.161.116,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10401,VPC Flow Log,2024-09-04 20:39:02,IAMUser,dev-user,192.168.110.207,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10402,VPC Flow Log,2024-09-01 10:31:01,IAMUser,test-user,192.168.209.245,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
10403,VPC Flow Log,2024-08-31 02:09:52,IAMUser,admin,192.168.39.223,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10404,VPC Flow Log,2024-08-31 01:50:51,IAMUser,admin,192.168.253.191,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10405,VPC Flow Log,2024-09-04 06:47:35,IAMUser,test-user,192.168.183.6,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10406,VPC Flow Log,2024-08-31 04:28:35,IAMUser,admin,192.168.185.66,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
10407,VPC Flow Log,2024-09-03 18:10:48,IAMUser,test-user,192.168.27.101,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10408,VPC Flow Log,2024-09-03 17:23:10,IAMUser,test-user,192.168.105.187,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10409,VPC Flow Log,2024-09-04 08:15:19,IAMUser,test-user,192.168.23.176,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10410,VPC Flow Log,2024-09-11 18:20:26,IAMUser,test-user,192.168.185.114,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10411,VPC Flow Log,2024-09-12 00:53:55,IAMUser,dev-user,192.168.31.161,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10412,VPC Flow Log,2024-09-03 18:24:39,IAMUser,dev-user,192.168.48.3,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10413,VPC Flow Log,2024-09-05 22:32:20,IAMUser,admin,192.168.123.44,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10414,VPC Flow Log,2024-09-01 03:53:59,IAMUser,admin,192.168.148.37,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10415,VPC Flow Log,2024-09-04 16:35:53,IAMUser,test-user,192.168.57.216,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10416,VPC Flow Log,2024-09-08 03:43:13,IAMUser,admin,192.168.243.236,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10417,VPC Flow Log,2024-09-08 16:24:39,IAMUser,admin,192.168.68.8,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10418,VPC Flow Log,2024-09-08 17:58:57,IAMUser,test-user,192.168.237.51,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10419,VPC Flow Log,2024-09-06 09:43:29,IAMUser,test-user,192.168.162.17,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10420,VPC Flow Log,2024-09-07 00:02:39,IAMUser,test-user,192.168.160.244,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10421,VPC Flow Log,2024-09-04 02:46:14,IAMUser,dev-user,192.168.39.173,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10422,VPC Flow Log,2024-09-05 06:40:15,IAMUser,admin,192.168.124.177,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10423,VPC Flow Log,2024-08-30 18:23:19,IAMUser,test-user,192.168.103.221,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10424,VPC Flow Log,2024-09-06 15:15:31,IAMUser,test-user,192.168.50.203,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10425,VPC Flow Log,2024-09-01 21:00:49,IAMUser,admin,192.168.3.13,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10426,VPC Flow Log,2024-09-03 21:56:30,IAMUser,test-user,192.168.124.191,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10427,VPC Flow Log,2024-09-04 00:05:42,IAMUser,test-user,192.168.101.158,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10428,VPC Flow Log,2024-09-04 11:40:15,IAMUser,admin,192.168.84.128,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10429,VPC Flow Log,2024-09-06 12:22:58,IAMUser,admin,192.168.254.182,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10430,VPC Flow Log,2024-08-31 08:28:57,IAMUser,test-user,192.168.108.247,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10431,VPC Flow Log,2024-09-02 14:43:36,IAMUser,admin,192.168.197.156,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10432,VPC Flow Log,2024-09-11 02:50:09,IAMUser,test-user,192.168.84.144,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10433,VPC Flow Log,2024-09-05 18:39:14,IAMUser,test-user,192.168.114.116,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10434,VPC Flow Log,2024-09-08 11:24:49,IAMUser,dev-user,192.168.208.212,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10435,VPC Flow Log,2024-08-30 12:48:38,IAMUser,dev-user,192.168.188.59,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10436,VPC Flow Log,2024-09-07 11:37:40,IAMUser,admin,192.168.133.104,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10437,VPC Flow Log,2024-09-10 11:11:49,IAMUser,test-user,192.168.39.77,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10438,VPC Flow Log,2024-09-10 17:30:45,IAMUser,admin,192.168.70.104,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10439,VPC Flow Log,2024-09-08 04:33:46,IAMUser,dev-user,192.168.101.187,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
10440,VPC Flow Log,2024-09-05 17:24:52,IAMUser,test-user,192.168.252.22,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10441,VPC Flow Log,2024-09-01 06:18:22,IAMUser,admin,192.168.21.106,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10442,VPC Flow Log,2024-09-04 00:52:26,IAMUser,test-user,192.168.176.235,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10443,VPC Flow Log,2024-09-10 07:24:14,IAMUser,admin,192.168.78.174,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10444,VPC Flow Log,2024-09-05 07:23:10,IAMUser,dev-user,192.168.230.245,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10445,VPC Flow Log,2024-09-05 13:45:23,IAMUser,admin,192.168.190.126,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10446,VPC Flow Log,2024-08-30 06:26:49,IAMUser,dev-user,192.168.88.183,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10447,VPC Flow Log,2024-09-09 01:38:39,IAMUser,test-user,192.168.21.53,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10448,VPC Flow Log,2024-09-02 05:56:56,IAMUser,admin,192.168.139.130,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
10449,VPC Flow Log,2024-08-30 05:56:14,IAMUser,dev-user,192.168.179.255,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
10450,VPC Flow Log,2024-09-10 02:29:05,IAMUser,test-user,192.168.243.204,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10451,VPC Flow Log,2024-09-08 16:35:29,IAMUser,admin,192.168.90.96,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10452,VPC Flow Log,2024-08-30 08:13:55,IAMUser,test-user,192.168.180.140,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10453,VPC Flow Log,2024-09-03 13:33:10,IAMUser,dev-user,192.168.236.234,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10454,VPC Flow Log,2024-09-03 20:03:42,IAMUser,test-user,192.168.118.226,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10455,VPC Flow Log,2024-09-04 01:36:44,IAMUser,dev-user,192.168.255.132,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10456,VPC Flow Log,2024-09-03 11:31:36,IAMUser,test-user,192.168.29.108,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10457,VPC Flow Log,2024-09-04 19:31:16,IAMUser,admin,192.168.77.251,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10458,VPC Flow Log,2024-09-08 23:51:14,IAMUser,test-user,192.168.31.139,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
10459,VPC Flow Log,2024-09-01 08:46:25,IAMUser,admin,192.168.136.198,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10460,VPC Flow Log,2024-09-04 11:11:59,IAMUser,dev-user,192.168.99.55,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10461,VPC Flow Log,2024-08-29 21:39:11,IAMUser,test-user,192.168.67.210,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10462,VPC Flow Log,2024-09-04 10:11:15,IAMUser,dev-user,192.168.240.45,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
10463,VPC Flow Log,2024-09-03 13:20:10,IAMUser,admin,192.168.44.38,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10464,VPC Flow Log,2024-09-04 22:55:07,IAMUser,test-user,192.168.36.44,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10465,VPC Flow Log,2024-09-11 21:36:01,IAMUser,test-user,192.168.34.90,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10466,VPC Flow Log,2024-09-03 22:23:27,IAMUser,dev-user,192.168.201.25,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10467,VPC Flow Log,2024-09-03 16:17:32,IAMUser,admin,192.168.117.239,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
10468,VPC Flow Log,2024-09-06 23:52:31,IAMUser,admin,192.168.130.36,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
10469,VPC Flow Log,2024-09-03 13:41:39,IAMUser,dev-user,192.168.55.20,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10470,VPC Flow Log,2024-09-04 03:54:40,IAMUser,dev-user,192.168.11.162,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10471,VPC Flow Log,2024-08-31 15:06:00,IAMUser,test-user,192.168.89.122,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10472,VPC Flow Log,2024-09-04 00:04:33,IAMUser,admin,192.168.80.115,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10473,VPC Flow Log,2024-08-30 12:38:51,IAMUser,test-user,192.168.207.190,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10474,VPC Flow Log,2024-09-05 11:46:57,IAMUser,admin,192.168.43.44,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10475,VPC Flow Log,2024-09-03 22:44:01,IAMUser,admin,192.168.206.9,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10476,VPC Flow Log,2024-09-10 08:28:11,IAMUser,dev-user,192.168.198.24,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10477,VPC Flow Log,2024-09-08 22:33:01,IAMUser,test-user,192.168.118.221,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10478,VPC Flow Log,2024-08-29 20:20:59,IAMUser,admin,192.168.41.187,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10479,VPC Flow Log,2024-09-05 14:23:41,IAMUser,test-user,192.168.205.60,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10480,VPC Flow Log,2024-09-12 03:24:50,IAMUser,dev-user,192.168.32.104,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10481,VPC Flow Log,2024-09-11 19:56:22,IAMUser,dev-user,192.168.78.112,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10482,VPC Flow Log,2024-09-02 05:25:00,IAMUser,dev-user,192.168.247.201,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
10483,VPC Flow Log,2024-09-04 13:49:25,IAMUser,admin,192.168.196.7,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10484,VPC Flow Log,2024-09-10 04:09:15,IAMUser,dev-user,192.168.245.140,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
10485,VPC Flow Log,2024-09-09 15:04:38,IAMUser,test-user,192.168.29.71,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10486,VPC Flow Log,2024-09-04 15:04:16,IAMUser,test-user,192.168.65.18,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10487,VPC Flow Log,2024-09-06 06:30:23,IAMUser,test-user,192.168.94.164,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10488,VPC Flow Log,2024-09-03 00:41:13,IAMUser,test-user,192.168.221.233,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10489,VPC Flow Log,2024-09-05 00:07:59,IAMUser,dev-user,192.168.104.85,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10490,VPC Flow Log,2024-09-02 22:37:54,IAMUser,admin,192.168.81.55,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10491,VPC Flow Log,2024-09-06 04:24:49,IAMUser,test-user,192.168.106.27,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
10492,VPC Flow Log,2024-08-31 08:50:23,IAMUser,admin,192.168.139.237,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
10493,VPC Flow Log,2024-09-11 21:49:01,IAMUser,test-user,192.168.59.86,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10494,VPC Flow Log,2024-09-03 18:23:05,IAMUser,dev-user,192.168.212.98,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10495,VPC Flow Log,2024-09-03 15:19:46,IAMUser,admin,192.168.31.47,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10496,VPC Flow Log,2024-09-12 05:43:11,IAMUser,dev-user,192.168.139.149,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
10497,VPC Flow Log,2024-09-07 12:46:33,IAMUser,dev-user,192.168.245.220,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10498,VPC Flow Log,2024-09-09 09:09:27,IAMUser,test-user,192.168.115.224,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10499,VPC Flow Log,2024-08-29 20:33:46,IAMUser,test-user,192.168.105.245,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10500,VPC Flow Log,2024-08-29 19:47:35,IAMUser,test-user,192.168.234.11,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10501,VPC Flow Log,2024-09-06 01:50:49,IAMUser,admin,192.168.151.181,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10502,VPC Flow Log,2024-09-08 21:02:41,IAMUser,test-user,192.168.79.90,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
10503,VPC Flow Log,2024-08-30 12:53:50,IAMUser,test-user,192.168.201.230,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10504,VPC Flow Log,2024-08-31 02:00:49,IAMUser,test-user,192.168.156.178,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10505,VPC Flow Log,2024-09-09 07:06:58,IAMUser,dev-user,192.168.78.171,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10506,VPC Flow Log,2024-09-01 01:16:55,IAMUser,test-user,192.168.161.14,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10507,VPC Flow Log,2024-09-02 09:44:42,IAMUser,admin,192.168.46.56,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10508,VPC Flow Log,2024-08-31 02:26:19,IAMUser,test-user,192.168.7.5,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10509,VPC Flow Log,2024-09-11 01:21:45,IAMUser,admin,192.168.6.209,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10510,VPC Flow Log,2024-08-30 01:06:10,IAMUser,dev-user,192.168.219.236,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10511,VPC Flow Log,2024-08-30 06:01:44,IAMUser,test-user,192.168.53.36,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10512,VPC Flow Log,2024-09-06 06:43:44,IAMUser,dev-user,192.168.2.193,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
10513,VPC Flow Log,2024-09-05 13:29:56,IAMUser,test-user,192.168.255.77,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
10514,VPC Flow Log,2024-08-29 22:13:28,IAMUser,test-user,192.168.92.182,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10515,VPC Flow Log,2024-09-04 19:39:47,IAMUser,test-user,192.168.3.219,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
10516,VPC Flow Log,2024-08-31 11:46:32,IAMUser,dev-user,192.168.141.38,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10517,VPC Flow Log,2024-09-04 20:13:17,IAMUser,admin,192.168.58.44,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
10518,VPC Flow Log,2024-09-10 15:02:41,IAMUser,admin,192.168.199.81,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10519,VPC Flow Log,2024-08-31 12:30:41,IAMUser,admin,192.168.33.35,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10520,VPC Flow Log,2024-09-10 18:38:57,IAMUser,admin,192.168.90.56,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10521,VPC Flow Log,2024-09-08 03:28:52,IAMUser,admin,192.168.116.14,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10522,VPC Flow Log,2024-09-03 00:15:53,IAMUser,dev-user,192.168.23.49,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10523,VPC Flow Log,2024-08-31 11:28:47,IAMUser,test-user,192.168.72.10,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10524,VPC Flow Log,2024-09-08 18:01:19,IAMUser,admin,192.168.112.77,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10525,VPC Flow Log,2024-09-02 11:13:42,IAMUser,test-user,192.168.51.1,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
10526,VPC Flow Log,2024-09-07 00:23:18,IAMUser,test-user,192.168.233.72,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10527,VPC Flow Log,2024-08-31 02:36:09,IAMUser,dev-user,192.168.213.161,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10528,VPC Flow Log,2024-09-01 18:30:05,IAMUser,test-user,192.168.143.117,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
10529,VPC Flow Log,2024-09-10 03:14:48,IAMUser,test-user,192.168.35.128,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10530,VPC Flow Log,2024-09-11 17:44:43,IAMUser,dev-user,192.168.65.110,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10531,VPC Flow Log,2024-08-29 22:10:10,IAMUser,test-user,192.168.39.109,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
10532,VPC Flow Log,2024-08-31 07:51:13,IAMUser,test-user,192.168.251.101,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10533,VPC Flow Log,2024-09-03 17:15:17,IAMUser,admin,192.168.122.128,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
10534,VPC Flow Log,2024-09-02 02:04:37,IAMUser,dev-user,192.168.121.157,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
10535,VPC Flow Log,2024-09-06 07:23:41,IAMUser,dev-user,192.168.183.219,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
10536,VPC Flow Log,2024-09-08 12:09:33,IAMUser,admin,192.168.208.51,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10537,VPC Flow Log,2024-09-08 14:08:58,IAMUser,test-user,192.168.205.151,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10538,VPC Flow Log,2024-09-09 01:32:51,IAMUser,dev-user,192.168.72.225,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10539,VPC Flow Log,2024-09-10 12:39:49,IAMUser,admin,192.168.20.1,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
10540,VPC Flow Log,2024-09-03 09:55:19,IAMUser,admin,192.168.253.104,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10541,VPC Flow Log,2024-09-01 00:57:43,IAMUser,admin,192.168.159.22,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
10542,VPC Flow Log,2024-09-11 14:08:01,IAMUser,dev-user,192.168.220.4,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10543,VPC Flow Log,2024-09-03 03:50:55,IAMUser,admin,192.168.47.166,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
10544,VPC Flow Log,2024-09-04 15:44:57,IAMUser,admin,192.168.255.73,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
10545,VPC Flow Log,2024-09-10 01:38:20,IAMUser,dev-user,192.168.123.102,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
10546,VPC Flow Log,2024-08-30 14:24:25,IAMUser,admin,192.168.120.81,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
10547,VPC Flow Log,2024-09-05 09:17:12,IAMUser,test-user,192.168.181.27,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
10548,VPC Flow Log,2024-09-06 01:08:16,IAMUser,dev-user,192.168.171.143,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
